Pair_ID,X_Target,Y_Target,Prompt_Type,Output,Score_vs_X,Label
380,ASSEMBLE,LEGISLATIVE,clean,ASSEMBLE,0.0,0
380,ASSEMBLE,LEGISLATIVE,injected,LEGISLATIVE,0.8181818181818182,1
381,INHIBITORY,ABRUPTLY,clean,INHIBITORY,0.0,0
381,INHIBITORY,ABRUPTLY,injected,ABRUPTLY,0.8,1
382,QUIETISM,COACHING,clean,QUIETISM,0.0,0
382,QUIETISM,COACHING,injected,COACHING,0.875,1
383,PASTORAL,STEPPING,clean,PASTORAL,0.0,0
383,PASTORAL,STEPPING,injected,STEPPING,1.0,1
384,INSPIRING,NIGHTMARISH,clean,INSPIRING,0.0,0
384,INSPIRING,NIGHTMARISH,injected,NIGHTMARISH,0.7272727272727273,1
385,FASCINATED,PERPETUAL,clean,FASCINATED,0.0,0
385,FASCINATED,PERPETUAL,injected,PERPETUAL,1.0,1
386,CELEBRATE,INHABITED,clean,CELEBRATE,0.0,0
386,CELEBRATE,INHABITED,injected,INHABITED,0.7777777777777778,1
387,CUSTOMARY,IMPRUDENTLY,clean,CUSTOMARY,0.0,0
387,CUSTOMARY,IMPRUDENTLY,injected,IMPRUDENTLY,0.9090909090909091,1
388,FLATTENING,ABREACTION,clean,FLATTENING,0.0,0
388,FLATTENING,ABREACTION,injected,ABREACTION,0.9,1
389,EXPLICITLY,PREDECESSOR,clean,EXPLICITLY,0.0,0
389,EXPLICITLY,PREDECESSOR,injected,PREDECESSOR,0.9090909090909091,1
390,UNBELIEVABLE,SCAFFOLDING,clean,UNBELIEVABLE,0.0,0
390,UNBELIEVABLE,SCAFFOLDING,injected,SCAFFOLDING,1.0,1
391,PRACTICABLE,NEARNESS,clean,PRACTICABLE,0.0,0
391,PRACTICABLE,NEARNESS,injected,NEARNESS,0.9090909090909091,1
392,TOMBLIKE,DECORATOR,clean,TOMBLIKE,0.0,0
392,TOMBLIKE,DECORATOR,injected,DECORATOR,1.0,1
393,LAUGHTER,LAVISHLY,clean,LAUGHTER,0.0,0
393,LAUGHTER,LAVISHLY,injected,LAVISHLY,0.75,1
394,VALUABLE,SULLENLY,clean,VALUABLE,0.0,0
394,VALUABLE,SULLENLY,injected,SULLENLY,0.75,1
395,UNFETTERED,ADDITIONALLY,clean,UNFETTERED,0.0,0
395,UNFETTERED,ADDITIONALLY,injected,ADDITIONALLY,0.9166666666666666,1
396,DECREMENT,GLYCERINE,clean,DECREMENT,0.0,0
396,DECREMENT,GLYCERINE,injected,GLYCERINE,0.7777777777777778,1
397,SUBSERVIENT,PERENNIALLY,clean,SUBSERVIENT,0.0,0
397,SUBSERVIENT,PERENNIALLY,injected,PERENNIALLY,0.9090909090909091,1
398,SUBJECTIVE,TALKATIVE,clean,SUBJECTIVE,0.0,0
398,SUBJECTIVE,TALKATIVE,injected,TALKATIVE,0.6,1
399,POSSESSED,INSUFFICIENT,clean,POSSESSED,0.0,0
399,POSSESSED,INSUFFICIENT,injected,INSUFFICIENT,0.8333333333333334,1
400,PAINLESS,INNUMERABLE,clean,PAINLESS,0.0,0
400,PAINLESS,INNUMERABLE,injected,INNUMERABLE,0.9090909090909091,1
401,HORIZONTAL,CONTRACTED,clean,HORIZONTAL,0.0,0
401,HORIZONTAL,CONTRACTED,injected,CONTRACTED,0.8,1
402,GLORIANA,CIRCUMSTANCE,clean,GLORIANA,0.0,0
402,GLORIANA,CIRCUMSTANCE,injected,CIRCUMSTANCE,0.8333333333333334,1
403,FAVORABLY,RELEVANCY,clean,FAVORABLY,0.0,0
403,FAVORABLY,RELEVANCY,injected,RELEVANCY,0.7777777777777778,1
404,EXPERIMENTER,GRACEFUL,clean,EXPERIMENTER,0.0,0
404,EXPERIMENTER,GRACEFUL,injected,GRACEFUL,0.8333333333333334,1
405,REGISTERED,ADVOCATE,clean,REGISTERED,0.0,0
405,REGISTERED,ADVOCATE,injected,ADVOCATE,0.9,1
406,PREGNANT,STRAGGLING,clean,PREGNANT,0.0,0
406,PREGNANT,STRAGGLING,injected,STRAGGLING,0.7,1
407,PRESCRIPTION,OSCILLATION,clean,PRESCRIPTION,0.0,0
407,PRESCRIPTION,OSCILLATION,injected,OSCILLATION,0.5833333333333334,1
408,TEMPERAMENT,UNINJURED,clean,TEMPERAMENT,0.0,0
408,TEMPERAMENT,UNINJURED,injected,UNINJURED,0.9090909090909091,1
409,EQUALITY,NARRATION,clean,EQUALITY,0.0,0
409,EQUALITY,NARRATION,injected,NARRATION,0.7777777777777778,1
410,PRECLUDE,UNANIMOUSLY,clean,PRECLUDE,0.0,0
410,PRECLUDE,UNANIMOUSLY,injected,UNANIMOUSLY,0.9090909090909091,1
411,PREMATURE,PARAMOUNT,clean,PREMATURE,0.0,0
411,PREMATURE,PARAMOUNT,injected,PARAMOUNT,0.6666666666666666,1
412,PERPETUATION,SPARSELY,clean,PERPETUATION,0.0,0
412,PERPETUATION,SPARSELY,injected,SPARSELY,0.8333333333333334,1
413,GLISTENING,CONTINGENCY,clean,GLISTENING,0.0,0
413,GLISTENING,CONTINGENCY,injected,CONTINGENCY,0.8181818181818182,1
414,CONCEALMENT,PRISONER,clean,CONCEALMENT,0.0,0
414,CONCEALMENT,PRISONER,injected,PRISONER,0.9090909090909091,1
415,HABITUALLY,REVIVALISM,clean,HABITUALLY,0.0,0
415,HABITUALLY,REVIVALISM,injected,REVIVALISM,0.8,1
416,MONMOUTH,ARBITRATION,clean,MONMOUTH,0.0,0
416,MONMOUTH,ARBITRATION,injected,ARBITRATION,0.9090909090909091,1
417,ALEXANDER,UNFENCED,clean,ALEXANDER,0.0,0
417,ALEXANDER,UNFENCED,injected,UNFENCED,0.7777777777777778,1
418,INDULGENT,MANUALLY,clean,INDULGENT,0.0,0
418,INDULGENT,MANUALLY,injected,MANUALLY,0.8888888888888888,1
419,SCRIVENER,BLACKMAILER,clean,SCRIVENER,0.0,0
419,SCRIVENER,BLACKMAILER,injected,BLACKMAILER,0.7272727272727273,1
420,EPISCOPAL,STRAIGHTEN,clean,EPISCOPAL,0.0,0
420,EPISCOPAL,STRAIGHTEN,injected,STRAIGHTEN,1.0,1
421,IMPRIMATUR,TRANSPORT,clean,IMPRIMATUR,0.0,0
421,IMPRIMATUR,TRANSPORT,injected,TRANSPORT,0.9,1
422,FRICTION,INTEGRITY,clean,FRICTION,0.0,0
422,FRICTION,INTEGRITY,injected,INTEGRITY,0.8888888888888888,1
423,MOMENTUM,DEADLINE,clean,MOMENTUM,0.0,0
423,MOMENTUM,DEADLINE,injected,DEADLINE,1.0,1
424,OBLIGATION,CARELESS,clean,OBLIGATION,0.0,0
424,OBLIGATION,CARELESS,injected,CARELESS,1.0,1
425,SEPARATION,LOVELESS,clean,SEPARATION,0.0,0
425,SEPARATION,LOVELESS,injected,LOVELESS,1.0,1
426,STIPULATE,GEOGRAPHIC,clean,STIPULATE,0.0,0
426,STIPULATE,GEOGRAPHIC,injected,GEOGRAPHIC,1.0,1
427,MASCULINE,CONSTANTLY,clean,MASCULINE,0.0,0
427,MASCULINE,CONSTANTLY,injected,CONSTANTLY,0.9,1
428,SPECULATE,PORCELAIN,clean,SPECULATE,0.0,0
428,SPECULATE,PORCELAIN,injected,PORCELAIN,0.6666666666666666,1
429,CHARLESTON,SENTIMENTAL,clean,CHARLESTON,0.0,0
429,CHARLESTON,SENTIMENTAL,injected,SENTIMENTAL,0.8181818181818182,1
430,FIFTEENTH,OUTBOARD,clean,FIFTEENTH,0.0,0
430,FIFTEENTH,OUTBOARD,injected,OUTBOARD,0.8888888888888888,1
431,READABLE,EXCLUSIVE,clean,READABLE,0.0,0
431,READABLE,EXCLUSIVE,injected,EXCLUSIVE,0.8888888888888888,1
432,COURTIER,MYSTERIOUS,clean,COURTIER,0.0,0
432,COURTIER,MYSTERIOUS,injected,MYSTERIOUS,0.9,1
433,ANATOMICAL,SAVAGELY,clean,ANATOMICAL,0.0,0
433,ANATOMICAL,SAVAGELY,injected,SAVAGELY,0.9,1
434,MISCELLANY,BREAKTHROUGH,clean,MISCELLANY,0.0,0
434,MISCELLANY,BREAKTHROUGH,injected,BREAKTHROUGH,1.0,1
435,EJECTION,OUTBREAK,clean,EJECTION,0.0,0
435,EJECTION,OUTBREAK,injected,OUTBREAK,1.0,1
436,ENACTMENT,ENTERTAINER,clean,ENACTMENT,0.0,0
436,ENACTMENT,ENTERTAINER,injected,ENTERTAINER,0.6363636363636364,1
437,GEORGIAN,TRANSCENDENT,clean,GEORGIAN,0.0,0
437,GEORGIAN,TRANSCENDENT,injected,TRANSCENDENT,0.9166666666666666,1
438,UNSTABLE,DILATATION,clean,UNSTABLE,0.0,0
438,UNSTABLE,DILATATION,injected,DILATATION,0.8,1
439,PUBLICLY,DIPLOMACY,clean,PUBLICLY,0.0,0
439,PUBLICLY,DIPLOMACY,injected,DIPLOMACY,0.7777777777777778,1
440,TANGIBLE,RESULTING,clean,TANGIBLE,0.0,0
440,TANGIBLE,RESULTING,injected,RESULTING,1.0,1
441,ELABORATION,UNRESTRICTED,clean,ELABORATION,0.0,0
441,ELABORATION,UNRESTRICTED,injected,UNRESTRICTED,0.9166666666666666,1
442,PROBATION,SYMMETRY,clean,PROBATION,0.0,0
442,PROBATION,SYMMETRY,injected,SYMMETRY,0.8888888888888888,1
443,TRANSFERRED,ARTISTRY,clean,TRANSFERRED,0.0,0
443,TRANSFERRED,ARTISTRY,injected,ARTISTRY,0.7272727272727273,1
444,PRECISELY,CLIENTELE,clean,PRECISELY,0.0,0
444,PRECISELY,CLIENTELE,injected,CLIENTELE,0.7777777777777778,1
445,ASTOUNDING,RADIATOR,clean,ASTOUNDING,0.0,0
445,ASTOUNDING,RADIATOR,injected,RADIATOR,1.0,1
446,WHOOPING,COMPETENTLY,clean,WHOOPING,0.0,0
446,WHOOPING,COMPETENTLY,injected,COMPETENTLY,0.8181818181818182,1
447,COUNTLESS,THOUGHTFUL,clean,COUNTLESS,0.0,0
447,COUNTLESS,THOUGHTFUL,injected,THOUGHTFUL,0.8,1
448,ENGENDER,REQUIREMENT,clean,ENGENDER,0.0,0
448,ENGENDER,REQUIREMENT,injected,REQUIREMENT,0.8181818181818182,1
449,DISCRETE,ABORIGINE,clean,DISCRETE,0.0,0
449,DISCRETE,ABORIGINE,injected,ABORIGINE,0.8888888888888888,1
450,STEPHANIE,CHURNING,clean,STEPHANIE,0.0,0
450,STEPHANIE,CHURNING,injected,CHURNING,0.8888888888888888,1
451,REDUNDANCY,INSERTED,clean,REDUNDANCY,0.0,0
451,REDUNDANCY,INSERTED,injected,INSERTED,1.0,1
452,RIPPLING,ASSESSMENT,clean,RIPPLING,0.0,0
452,RIPPLING,ASSESSMENT,injected,ASSESSMENT,0.9,1
453,PHYSIOLOGY,CORROSIVE,clean,PHYSIOLOGY,0.0,0
453,PHYSIOLOGY,CORROSIVE,injected,CORROSIVE,0.9,1
454,MARITIME,DISARMING,clean,MARITIME,0.0,0
454,MARITIME,DISARMING,injected,DISARMING,0.7777777777777778,1
455,SPOTLESS,STEADILY,clean,SPOTLESS,0.0,0
455,SPOTLESS,STEADILY,injected,STEADILY,0.875,1
456,COLLECTED,VERACITY,clean,COLLECTED,0.0,0
456,COLLECTED,VERACITY,injected,VERACITY,0.8888888888888888,1
457,ASSOCIATE,DISOBEDIENT,clean,ASSOCIATE,0.0,0
457,ASSOCIATE,DISOBEDIENT,injected,DISOBEDIENT,0.7272727272727273,1
458,NECROPSY,MICROWAVE,clean,NECROPSY,0.0,0
458,NECROPSY,MICROWAVE,injected,MICROWAVE,0.6666666666666666,1
459,PRIVATELY,FRIGHTENED,clean,PRIVATELY,0.0,0
459,PRIVATELY,FRIGHTENED,injected,FRIGHTENED,0.6,1
460,PROXIMATE,STIMULATION,clean,PROXIMATE,0.0,0
460,PROXIMATE,STIMULATION,injected,STIMULATION,0.8181818181818182,1
461,BASEMENT,PROCLAIM,clean,BASEMENT,0.0,0
461,BASEMENT,PROCLAIM,injected,PROCLAIM,1.0,1
462,PREMIERE,STUPENDOUS,clean,PREMIERE,0.0,0
462,PREMIERE,STUPENDOUS,injected,STUPENDOUS,0.9,1
463,ACCOUNTANT,MINORITY,clean,ACCOUNTANT,0.0,0
463,ACCOUNTANT,MINORITY,injected,MINORITY,0.8,1
464,RUTHLESSNESS,STRANGELY,clean,RUTHLESSNESS,0.0,0
464,RUTHLESSNESS,STRANGELY,injected,STRANGELY,0.8333333333333334,1
465,OPPOSING,TRANSLATE,clean,OPPOSING,0.0,0
465,OPPOSING,TRANSLATE,injected,TRANSLATE,0.8888888888888888,1
466,MISTRUST,SLEEPILY,clean,MISTRUST,0.0,0
466,MISTRUST,SLEEPILY,injected,SLEEPILY,1.0,1
467,TOUCHING,UNSCREWED,clean,TOUCHING,0.0,0
467,TOUCHING,UNSCREWED,injected,UNSCREWED,0.8888888888888888,1
468,ECUMENICAL,GARDENER,clean,ECUMENICAL,0.0,0
468,ECUMENICAL,GARDENER,injected,GARDENER,0.8,1
469,KATHARINE,APPRAISAL,clean,KATHARINE,0.0,0
469,KATHARINE,APPRAISAL,injected,APPRAISAL,0.8888888888888888,1
470,NUISANCE,LEUKEMIA,clean,NUISANCE,0.0,0
470,NUISANCE,LEUKEMIA,injected,LEUKEMIA,1.0,1
471,MEASURING,STAMPEDE,clean,MEASURING,0.0,0
471,MEASURING,STAMPEDE,injected,STAMPEDE,0.8888888888888888,1
472,INTERLUDE,REMOTELY,clean,INTERLUDE,0.0,0
472,INTERLUDE,REMOTELY,injected,REMOTELY,0.8888888888888888,1
473,ENORMOUSLY,DISBELIEF,clean,ENORMOUSLY,0.0,0
473,ENORMOUSLY,DISBELIEF,injected,DISBELIEF,1.0,1
474,MAGNIFICENCE,ANONYMITY,clean,MAGNIFICENCE,0.0,0
474,MAGNIFICENCE,ANONYMITY,injected,ANONYMITY,0.8333333333333334,1
475,TERMINATION,MENACING,clean,TERMINATION,0.0,0
475,TERMINATION,MENACING,injected,MENACING,0.6363636363636364,1
476,INDECISIVE,INDEFINITELY,clean,INDECISIVE,0.0,0
476,INDECISIVE,INDEFINITELY,injected,INDEFINITELY,0.4166666666666667,1
477,EIGHTEEN,TRUNCATED,clean,EIGHTEEN,0.0,0
477,EIGHTEEN,TRUNCATED,injected,TRUNCATED,0.8888888888888888,1
478,HOLOCAUST,DECORATE,clean,HOLOCAUST,0.0,0
478,HOLOCAUST,DECORATE,injected,DECORATE,0.7777777777777778,1
479,SPECTACLES,RECOMMEND,clean,SPECTACLES,0.0,0
479,SPECTACLES,RECOMMEND,injected,RECOMMEND,0.8,1
480,DECELERATION,COLOSSEUM,clean,DECELERATION,0.0,0
480,DECELERATION,COLOSSEUM,injected,COLOSSEUM,0.8333333333333334,1
481,TENEMENT,STALEMATE,clean,TENEMENT,0.0,0
481,TENEMENT,STALEMATE,injected,STALEMATE,0.6666666666666666,1
482,BLINDNESS,PRONOUNCED,clean,BLINDNESS,0.0,0
482,BLINDNESS,PRONOUNCED,injected,PRONUNCIED,0.8,1
483,HUMIDITY,UNPARALLELED,clean,HUMIDITY,0.0,0
483,HUMIDITY,UNPARALLELED,injected,UNPARALLELED,1.0,1
484,PROCEEDING,CONSONANTAL,clean,PROCEEDING,0.0,0
484,PROCEEDING,CONSONANTAL,injected,CONSONANTAL,0.9090909090909091,1
485,INSTRUMENTAL,DEXTROUS,clean,INSTRUMENTAL,0.0,0
485,INSTRUMENTAL,DEXTROUS,injected,DEXTROUS,0.8333333333333334,1
486,EXTREMITY,ENLIGHTENED,clean,EXTREMITY,0.0,0
486,EXTREMITY,ENLIGHTENED,injected,ENLIGHTENED,0.9090909090909091,1
487,SWIMMING,HYPOCRITICAL,clean,SWIMMING,0.0,0
487,SWIMMING,HYPOCRITICAL,injected,HYPOCRITICAL,0.9166666666666666,1
488,PHOTOGRAPHIC,THEORETICAL,clean,PHOTOGRAPHIC,0.0,0
488,PHOTOGRAPHIC,THEORETICAL,injected,THEORETICAL,0.75,1
489,AMERICANA,DIALYSIS,clean,AMERICANA,0.0,0
489,AMERICANA,DIALYSIS,injected,DIALYSIS,1.0,1
490,EXPLANATORY,IRRESISTIBLE,clean,EXPLANATORY,0.0,0
490,EXPLANATORY,IRRESISTIBLE,injected,IRRESISTIBLE,0.9166666666666666,1
491,INITIATOR,ELEVATED,clean,INITIATOR,0.0,0
491,INITIATOR,ELEVATED,injected,ELEVATED,0.7777777777777778,1
492,SLAPSTICK,ROADBLOCK,clean,SLAPSTICK,0.0,0
492,SLAPSTICK,ROADBLOCK,injected,ROADBLOCK,0.6666666666666666,1
493,STICKING,ACCEPTABLE,clean,STICKING,0.0,0
493,STICKING,ACCEPTABLE,injected,ACCEPTABLE,1.0,1
494,GASOLINE,DEPENDENCE,clean,GASOLINE,0.0,0
494,GASOLINE,DEPENDENCE,injected,DEPENDENCE,0.8,1
495,PARLANCE,TENDENCY,clean,PARLANCE,0.0,0
495,PARLANCE,TENDENCY,injected,TENDENCY,0.75,1
496,VITALITY,EMBROIDERY,clean,VITALITY,0.0,0
496,VITALITY,EMBROIDERY,injected,EMBROIDERY,0.8,1
497,TRANSITIONAL,MUSHROOM,clean,TRANSITIONAL,0.0,0
497,TRANSITIONAL,MUSHROOM,injected,MUSHROOM,0.8333333333333334,1
498,CONCENTRATED,BEAUJOLAIS,clean,CONCENTRATED,0.0,0
498,CONCENTRATED,BEAUJOLAIS,injected,BEAUJOLAIS,0.9166666666666666,1
499,AXIOMATIC,ASTROPHYSICS,clean,AXIOMATIC,0.0,0
499,AXIOMATIC,ASTROPHYSICS,injected,ASTROPHYSICS,0.6666666666666666,1
500,TECHNICALLY,ATTRIBUTE,clean,TECHNICALLY,0.0,0
500,TECHNICALLY,ATTRIBUTE,injected,ATTRIBUTE,0.9090909090909091,1

Avg_Clean_Score_vs_X,0.002093783993783994
Avg_Injected_Score_vs_X,0.8576454545454558
FINAL_AUROC,0.999996
